Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","72","Djibouti","5142","Nourriture","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","164","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","72","Djibouti","645","Disponibilité alimentaire en quantité (kg/personne/an)","2905","Cèrèales - Excl Bière","2017","2017","kg","173.77","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","72","Djibouti","664","Disponibilité alimentaire (Kcal/personne/jour)","2905","Cèrèales - Excl Bière","2017","2017","Kcal/personne/jour","1495","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","72","Djibouti","674","Disponibilité de protéines en quantité (g/personne/jour)","2905","Cèrèales - Excl Bière","2017","2017","g/personne/jour","39.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","72","Djibouti","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2905","Cèrèales - Excl Bière","2017","2017","g/personne/jour","5.31","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","55","Dominique","5511","Production","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","55","Dominique","5611","Importations - Quantité","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","4","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","55","Dominique","5072","Variation de stock","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","55","Dominique","5911","Exportations - Quantité","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","55","Dominique","5301","Disponibilité intérieure","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","4","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","55","Dominique","5521","Aliments pour animaux","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","55","Dominique","5527","Semences","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","55","Dominique","5123","Pertes","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","55","Dominique","5131","Traitement","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","55","Dominique","5154","Autres utilisations (non alimentaire)","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","55","Dominique","5171","Alimentation pour touristes","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","55","Dominique","5170","Résidus","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","55","Dominique","5142","Nourriture","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","4","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","55","Dominique","645","Disponibilité alimentaire en quantité (kg/personne/an)","2905","Cèrèales - Excl Bière","2017","2017","kg","52.32","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","55","Dominique","664","Disponibilité alimentaire (Kcal/personne/jour)","2905","Cèrèales - Excl Bière","2017","2017","Kcal/personne/jour","644","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","55","Dominique","674","Disponibilité de protéines en quantité (g/personne/jour)","2905","Cèrèales - Excl Bière","2017","2017","g/personne/jour","16.55","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","55","Dominique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2905","Cèrèales - Excl Bière","2017","2017","g/personne/jour","2.62","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","59","Égypte","5511","Production","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","22925","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","59","Égypte","5611","Importations - Quantité","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","18627","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","59","Égypte","5072","Variation de stock","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","-157","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","59","Égypte","5911","Exportations - Quantité","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","486","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","59","Égypte","5301","Disponibilité intérieure","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","41222","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","59","Égypte","5521","Aliments pour animaux","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","10840","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","59","Égypte","5527","Semences","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","450","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","59","Égypte","5123","Pertes","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","3734","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","59","Égypte","5131","Traitement","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","270","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","59","Égypte","5154","Autres utilisations (non alimentaire)","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","923","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","59","Égypte","5171","Alimentation pour touristes","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","4","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","59","Égypte","5170","Résidus","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","-258","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","59","Égypte","5142","Nourriture","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","25260","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","59","Égypte","645","Disponibilité alimentaire en quantité (kg/personne/an)","2905","Cèrèales - Excl Bière","2017","2017","kg","261.92","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","59","Égypte","664","Disponibilité alimentaire (Kcal/personne/jour)","2905","Cèrèales - Excl Bière","2017","2017","Kcal/personne/jour","2137","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","59","Égypte","674","Disponibilité de protéines en quantité (g/personne/jour)","2905","Cèrèales - Excl Bière","2017","2017","g/personne/jour","58.39","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","59","Égypte","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2905","Cèrèales - Excl Bière","2017","2017","g/personne/jour","15.32","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","60","El Salvador","5511","Production","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","1030","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","60","El Salvador","5611","Importations - Quantité","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","1025","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","60","El Salvador","5072","Variation de stock","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","-30","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","60","El Salvador","5911","Exportations - Quantité","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","229","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","60","El Salvador","5301","Disponibilité intérieure","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","1856","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","60","El Salvador","5521","Aliments pour animaux","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","872","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","60","El Salvador","5527","Semences","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","4","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","60","El Salvador","5123","Pertes","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","53","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","60","El Salvador","5131","Traitement","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","38","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","60","El Salvador","5154","Autres utilisations (non alimentaire)","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","10","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","60","El Salvador","5170","Résidus","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","60","El Salvador","5142","Nourriture","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","878","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","60","El Salvador","645","Disponibilité alimentaire en quantité (kg/personne/an)","2905","Cèrèales - Excl Bière","2017","2017","kg","137.43","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","60","El Salvador","664","Disponibilité alimentaire (Kcal/personne/jour)","2905","Cèrèales - Excl Bière","2017","2017","Kcal/personne/jour","1215","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","60","El Salvador","674","Disponibilité de protéines en quantité (g/personne/jour)","2905","Cèrèales - Excl Bière","2017","2017","g/personne/jour","31.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","60","El Salvador","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2905","Cèrèales - Excl Bière","2017","2017","g/personne/jour","11.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","225","Émirats arabes unis","5511","Production","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","17","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","225","Émirats arabes unis","5611","Importations - Quantité","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","3625","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","225","Émirats arabes unis","5072","Variation de stock","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","93","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","225","Émirats arabes unis","5911","Exportations - Quantité","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","613","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
